year,month,state_code,deaths,erp,rate_per_100k
2022,8,NSW,15,8223908.0,0.1823950365203502
2022,8,NSW,15,127189.0,11.793472705973
2022,8,NT,8,1.98,404040.4040404041
2022,8,NT,8,254404.0,3.14460464458106
2022,8,NT,8,4939.0,161.9761085239927
2022,8,QLD,26,2.15,1209302.3255813953
2022,8,QLD,26,112288.0,23.154744941578798
2022,8,QLD,26,5342317.0,0.48668021759098157
2022,8,SA,5,1833331.0,0.2727276198351525
2022,8,SA,5,29542.0,16.925055852684316
2022,8,SA,5,1.64,304878.0487804878
2022,8,TAS,4,4961.0,80.62890546260834
2022,8,TAS,4,572790.0,0.698336213970216
2022,8,TAS,4,0.87,459770.1149425287
2022,8,VIC,19,6657690.0,0.28538426991944654
2022,8,VIC,19,1.75,1085714.2857142857
2022,8,VIC,19,114574.0,16.583168956307716
2022,8,WA,17,2815907.0,0.6037131197869816
2022,8,WA,17,60324.0,28.181155095815928
2022,8,WA,17,2.19,776255.7077625571
2022,9,ACT,1,2.34,42735.04273504274
2022,9,ACT,1,10617.0,9.41885655081473
2022,9,ACT,1,464015.0,0.2155102744523345
2022,9,NSW,33,1.57,2101910.8280254775
2022,9,NSW,33,8223908.0,0.4012690803447704
2022,9,NSW,33,127189.0,25.945639953140603
2022,9,NT,1,1.98,50505.05050505051
2022,9,NT,1,254404.0,0.3930755805726325
2022,9,NT,1,4939.0,20.24701356549909
2022,9,QLD,25,2.15,1162790.6976744188
2022,9,QLD,25,112288.0,22.264177828441152
2022,9,QLD,25,5342317.0,0.46796174768363613
2022,9,SA,7,1833331.0,0.3818186677692135
2022,9,SA,7,29542.0,23.69507819375804
2022,9,SA,7,1.64,426829.26829268294
2022,9,TAS,3,4961.0,60.47167909695626
2022,9,TAS,3,572790.0,0.5237521604776619
2022,9,TAS,3,0.87,344827.5862068966
2022,9,VIC,28,6657690.0,0.4205662925128686
2022,9,VIC,28,1.75,1600000.0
2022,9,VIC,28,114574.0,24.438354251400842
2022,9,WA,20,2815907.0,0.7102507291611548
2022,9,WA,20,60324.0,33.15430011272462
2022,9,WA,20,2.19,913242.0091324202
2022,10,ACT,6,2.16,277777.77777777775
2022,10,ACT,6,9868.0,60.80259424402108
2022,10,ACT,6,465873.0,1.2879046435401922
2022,10,NSW,20,1.81,1104972.3756906078
2022,10,NSW,20,8264048.0,0.2420121470736859
2022,10,NSW,20,146991.0,13.606275214128756
2022,10,NT,4,1.91,209424.0837696335
2022,10,NT,4,255294.0,1.5668209985350223
2022,10,NT,4,4794.0,83.43763037129746
2022,10,QLD,18,2.42,743801.652892562
2022,10,QLD,18,127006.0,14.172558776750705
2022,10,QLD,18,5376678.0,0.3347792075329786
2022,10,SA,3,1840187.0,0.1630269097651489
2022,10,SA,3,32348.0,9.27414368739953
2022,10,SA,3,1.79,167597.7653631285
2022,10,TAS,5,3734.0,133.90465988216388
2022,10,TAS,5,573343.0,0.8720783196097275
2022,10,TAS,5,0.66,757575.7575757576
2022,10,VIC,19,6700395.0,0.2835653718922541
2022,10,VIC,19,2.22,855855.8558558557
2022,10,VIC,19,145382.0,13.069018172813692
2022,10,WA,14,2839523.0,0.4930405564596589
2022,10,WA,14,76283.0,18.352712924242624
2022,10,WA,14,2.76,507246.37681159424
2022,11,NSW,24,1.81,1325966.8508287293
2022,11,NSW,24,8264048.0,0.2904145764884231
2022,11,NSW,24,146991.0,16.327530256954507
2022,11,NT,2,1.91,104712.04188481675
2022,11,NT,2,255294.0,0.7834104992675112
2022,11,NT,2,4794.0,41.71881518564873
2022,11,QLD,30,2.42,1239669.4214876033
2022,11,QLD,30,127006.0,23.62093129458451
2022,11,QLD,30,5376678.0,0.5579653458882976
2022,11,SA,5,1840187.0,0.2717115162752481
2022,11,SA,5,32348.0,15.456906145665885
2022,11,SA,5,1.79,279329.6089385475
2022,11,TAS,4,3734.0,107.12372790573112
2022,11,TAS,4,573343.0,0.6976626556877821
2022,11,TAS,4,0.66,606060.6060606061
2022,11,VIC,20,6700395.0,0.2984898651497412
2022,11,VIC,20,2.22,900900.9009009007
2022,11,VIC,20,145382.0,13.756861234540729
2022,11,WA,17,2839523.0,0.5986921042724429
2022,11,WA,17,76283.0,22.285437122294613
2022,11,WA,17,2.76,615942.0289855073
2022,12,NSW,27,1.81,1491712.7071823203
2022,12,NSW,27,8264048.0,0.326716398549476
2022,12,NSW,27,146991.0,18.36847153907382
2022,12,NT,1,1.91,52356.02094240837
2022,12,NT,1,255294.0,0.3917052496337556
2022,12,NT,1,4794.0,20.859407592824365
2022,12,QLD,27,2.42,1115702.4793388431
2022,12,QLD,27,127006.0,21.258838165126058
2022,12,QLD,27,5376678.0,0.5021688112994678
2022,12,SA,8,1840187.0,0.434738426040397
2022,12,SA,8,32348.0,24.731049833065413
2022,12,SA,8,1.79,446927.37430167594
2022,12,TAS,1,3734.0,26.78093197643278
2022,12,TAS,1,573343.0,0.17441566392194552
2022,12,TAS,1,0.66,151515.15151515152
2022,12,VIC,15,6700395.0,0.22386739886230586
2022,12,VIC,15,2.22,675675.6756756756
2022,12,VIC,15,145382.0,10.317645925905545
2022,12,WA,24,2839523.0,0.8452123825022725
2022,12,WA,24,76283.0,31.46179358441593
2022,12,WA,24,2.76,869565.2173913044
2023,1,ACT,1,2.1,47619.04761904762
2023,1,ACT,1,9629.0,10.385294423096894
2023,1,ACT,1,469185.0,0.21313554354891995
2023,1,NSW,22,2.01,1094527.3631840798
2023,1,NSW,22,8317329.0,0.264507992890506
2023,1,NSW,22,164126.0,13.404335693308798
2023,1,NT,1,1.73,57803.46820809249
2023,1,NT,1,256466.0,0.38991523242847004
2023,1,NT,1,4359.0,22.941041523285158
2023,1,QLD,23,2.5,919999.9999999999
2023,1,QLD,23,132307.0,17.38381189203897
2023,1,QLD,23,5415786.0,0.4246844317703838
2023,1,SA,11,1851014.0,0.5942688710079989
2023,1,SA,11,32658.0,33.682405536162655
2023,1,SA,11,1.8,611111.1111111111
2023,1,TAS,3,2452.0,122.34910277324632
2023,1,TAS,3,573836.0,0.5227974543249291
2023,1,TAS,3,0.43,697674.4186046511
2023,1,VIC,32,6757251.0,0.473565359641073
2023,1,VIC,32,2.51,1274900.3984063745
2023,1,VIC,32,165671.0,19.315390140700547
2023,1,WA,13,2868478.0,0.45320201165914464
2023,1,WA,13,90057.0,14.435302086456355
2023,1,WA,13,3.24,401234.56790123455
2023,2,ACT,1,2.1,47619.04761904762
2023,2,ACT,1,9629.0,10.385294423096894
2023,2,ACT,1,469185.0,0.21313554354891995
2023,2,NSW,21,2.01,1044776.1194029852
2023,2,NSW,21,8317329.0,0.252484902304574
2023,2,NSW,21,164126.0,12.795047707249308
2023,2,QLD,16,2.5,640000.0
2023,2,QLD,16,132307.0,12.093086533592327
2023,2,QLD,16,5415786.0,0.29543264818809306
2023,2,SA,13,1851014.0,0.7023177566458169
2023,2,SA,13,32658.0,39.80647927001041
2023,2,SA,13,1.8,722222.2222222222
2023,2,TAS,3,2452.0,122.34910277324632
2023,2,TAS,3,573836.0,0.5227974543249291
2023,2,TAS,3,0.43,697674.4186046511
2023,2,VIC,26,6757251.0,0.38477185470837183
2023,2,VIC,26,2.51,1035856.5737051794
2023,2,VIC,26,165671.0,15.693754489319193
2023,2,WA,9,2868478.0,0.3137552388409463
2023,2,WA,9,90057.0,9.993670675239017
2023,2,WA,9,3.24,277777.77777777775
2023,3,NSW,35,2.01,1741293.5323383084
2023,3,NSW,35,8317329.0,0.4208081705076233
2023,3,NSW,35,164126.0,21.32507951208218
2023,3,NT,2,1.73,115606.93641618498
2023,3,NT,2,256466.0,0.7798304648569401
2023,3,NT,2,4359.0,45.882083046570315
2023,3,QLD,19,2.5,760000.0
2023,3,QLD,19,132307.0,14.360540258640889
2023,3,QLD,19,5415786.0,0.35082626972336056
2023,3,SA,17,1851014.0,0.9184155279214528
2023,3,SA,17,32658.0,52.05462673770592
2023,3,SA,17,1.8,944444.4444444445
2023,3,TAS,2,2452.0,81.56606851549756
2023,3,TAS,2,573836.0,0.3485316362166194
2023,3,TAS,2,0.43,465116.27906976745
2023,3,VIC,21,6757251.0,0.31077726726445415
2023,3,VIC,21,2.51,836653.3864541834
2023,3,VIC,21,165671.0,12.675724779834733
2023,3,WA,16,2868478.0,0.5577870912727935
2023,3,WA,16,90057.0,17.76652564486936
2023,3,WA,16,3.24,493827.16049382713
2023,4,NSW,34,2.13,1596244.131455399
2023,4,NSW,34,8356387.0,0.4068744063672494
2023,4,NSW,34,174289.0,19.50782895076568
2023,4,NT,1,1.74,57471.26436781609
2023,4,NT,1,257508.0,0.38833744971030026
2023,4,NT,1,4408.0,22.686025408348456
2023,4,QLD,18,2.62,687022.9007633587
2023,4,QLD,18,139330.0,12.91896935333381
2023,4,QLD,18,5450235.0,0.3302609887463568
2023,4,SA,6,1857646.0,0.3229894177900418
2023,4,SA,6,32677.0,18.3615386969428
2023,4,SA,6,1.79,335195.530726257
2023,4,TAS,2,1431.0,139.7624039133473
2023,4,TAS,2,573731.0,0.34859542189632425
2023,4,TAS,2,0.25,800000.0
2023,4,VIC,20,6797169.0,0.2942401461549654
2023,4,VIC,20,2.75,727272.7272727273
2023,4,VIC,20,181937.0,10.992816194616818
2023,4,WA,11,2890936.0,0.3804996028967781
2023,4,WA,11,97002.0,11.339972371703677
2023,4,WA,11,3.47,317002.88184438035
2023,5,NSW,23,2.13,1079812.20657277
2023,5,NSW,23,8356387.0,0.2752385690131393
2023,5,NSW,23,174289.0,13.196472525517963
2023,5,QLD,28,2.62,1068702.290076336
2023,5,QLD,28,139330.0,20.096174549630373
2023,5,QLD,28,5450235.0,0.5137393158276662
2023,5,SA,11,1857646.0,0.5921472659484099
2023,5,SA,11,32677.0,33.662820944395136
2023,5,SA,11,1.79,614525.1396648044
2023,5,TAS,3,1431.0,209.64360587002096
2023,5,TAS,3,573731.0,0.5228931328444864
2023,5,TAS,3,0.25,1200000.0
2023,5,VIC,29,6797169.0,0.4266482119246998
2023,5,VIC,29,2.75,1054545.4545454546
2023,5,VIC,29,181937.0,15.939583482194386
2023,5,WA,14,2890936.0,0.4842722218686266
2023,5,WA,14,97002.0,14.432692109441042
2023,5,WA,14,3.47,403458.21325648413
2023,6,NSW,34,2.13,1596244.131455399
2023,6,NSW,34,8356387.0,0.4068744063672494
2023,6,NSW,34,174289.0,19.50782895076568
2023,6,NT,2,1.74,114942.52873563218
2023,6,NT,2,257508.0,0.7766748994206005
2023,6,NT,2,4408.0,45.37205081669691
2023,6,QLD,22,2.62,839694.6564885497
2023,6,QLD,22,139330.0,15.789851431852435
2023,6,QLD,22,5450235.0,0.40365231957888054
2023,6,SA,3,1857646.0,0.1614947088950209
2023,6,SA,3,32677.0,9.1807693484714
2023,6,SA,3,1.79,167597.7653631285
2023,6,TAS,4,1431.0,279.5248078266946
2023,6,TAS,4,573731.0,0.6971908437926485
2023,6,TAS,4,0.25,1600000.0
2023,6,VIC,16,6797169.0,0.2353921169239723
2023,6,VIC,16,2.75,581818.1818181819
2023,6,VIC,16,181937.0,8.794252955693453
2023,6,WA,10,2890936.0,0.3459087299061619
2023,6,WA,10,97002.0,10.309065792457888
2023,6,WA,10,3.47,288184.4380403458
2023,7,ACT,1,2.11,47393.364928909956
2023,7,ACT,1,9802.0,10.201999591920016
2023,7,ACT,1,473817.0,0.211051946215522
2023,7,NSW,36,2.22,1621621.6216216213
2023,7,NSW,36,8406338.0,0.42824830502889605
2023,7,NSW,36,182430.0,19.73359644795264
2023,7,NT,1,1.63,61349.69325153375
2023,7,NT,1,258543.0,0.38678285623668013
2023,7,NT,1,4139.0,24.160425223483934
2023,7,QLD,30,2.69,1115241.6356877324
2023,7,QLD,30,143657.0,20.883075659383113
2023,7,QLD,30,5485974.0,0.5468491101124431
2023,7,SA,10,1865760.0,0.5359746162421748
2023,7,SA,10,32429.0,30.83659687316908
2023,7,SA,10,1.77,564971.7514124294
2023,7,TAS,1,1029.0,97.18172983479106
2023,7,TAS,1,573819.0,0.1742709809190703
2023,7,TAS,1,0.18,555555.5555555555
2023,7,VIC,24,6845666.0,0.35058678001526805
2023,7,VIC,24,2.82,851063.8297872341
2023,7,VIC,24,187976.0,12.767587351576797
2023,7,WA,11,2916222.0,0.37720036403264223
2023,7,WA,11,100315.0,10.96545880476499
2023,7,WA,11,3.56,308988.7640449438
2023,8,NSW,30,2.22,1351351.3513513512
2023,8,NSW,30,8406338.0,0.35687358752408005
2023,8,NSW,30,182430.0,16.4446637066272
2023,8,NT,2,1.63,122699.3865030675
2023,8,NT,2,258543.0,0.7735657124733603
2023,8,NT,2,4139.0,48.32085044696787
2023,8,QLD,29,2.69,1078066.9144981413
2023,8,QLD,29,143657.0,20.186973137403676
2023,8,QLD,29,5485974.0,0.5286208064420284
2023,8,SA,6,1865760.0,0.32158476974530487
2023,8,SA,6,32429.0,18.501958123901446
2023,8,SA,6,1.77,338983.0508474576
2023,8,TAS,3,1029.0,291.5451895043732
2023,8,TAS,3,573819.0,0.5228129427572109
2023,8,TAS,3,0.18,1666666.6666666667
2023,8,VIC,21,6845666.0,0.3067634325133595
2023,8,VIC,21,2.82,744680.8510638298
2023,8,VIC,21,187976.0,11.171638932629698
2023,8,WA,14,2916222.0,0.4800731905869992
2023,8,WA,14,100315.0,13.956038478791806
2023,8,WA,14,3.56,393258.42696629214
2023,9,NSW,34,2.22,1531531.5315315314
2023,9,NSW,34,8406338.0,0.40445673252729075
2023,9,NSW,34,182430.0,18.63728553417749
2023,9,NT,10,1.63,613496.9325153375
2023,9,NT,10,258543.0,3.867828562366802
2023,9,NT,10,4139.0,241.60425223483935
2023,9,QLD,31,2.69,1152416.3568773235
2023,9,QLD,31,143657.0,21.57917818136255
2023,9,QLD,31,5485974.0,0.5650774137828578
2023,9,SA,11,1865760.0,0.5895720778663922
2023,9,SA,11,32429.0,33.92025656048599
2023,9,SA,11,1.77,621468.9265536723
2023,9,TAS,2,1029.0,194.3634596695821
2023,9,TAS,2,573819.0,0.3485419618381406
2023,9,TAS,2,0.18,1111111.111111111
2023,9,VIC,26,6845666.0,0.3798023450165404
2023,9,VIC,26,2.82,921985.8156028369
2023,9,VIC,26,187976.0,13.831552964208198
2023,9,WA,16,2916222.0,0.5486550749565705
2023,9,WA,16,100315.0,15.94975826147635
2023,9,WA,16,3.56,449438.20224719105
2023,10,NSW,29,2.1,1380952.3809523808
2023,10,NSW,29,8437334.0,0.3437104658888696
2023,10,NSW,29,173286.0,16.735339265722562
2023,10,NT,6,1.51,397350.99337748345
2023,10,NT,6,259143.0,2.315323971706741
2023,10,NT,6,3849.0,155.8846453624318
2023,10,QLD,13,2.6,500000.0
2023,10,QLD,13,139798.0,9.299131604171734
2023,10,QLD,13,5516476.0,0.23565769161326905
2023,10,SA,8,1870937.0,0.42759323269570276
2023,10,SA,8,30750.0,26.016260162601625
2023,10,SA,8,1.67,479041.9161676647
2023,10,TAS,5,871.0,574.052812858783
2023,10,TAS,5,574214.0,0.870755502304019
2023,10,TAS,5,0.15,3333333.3333333335
2023,10,VIC,23,6881068.0,0.33425043903068535
2023,10,VIC,23,2.7,851851.8518518517
2023,10,VIC,23,180673.0,12.73018104531391
2023,10,WA,11,2937647.0,0.374449346705033
2023,10,WA,11,98124.0,11.210305327952387
2023,10,WA,11,3.46,317919.0751445087
